row_group,lane,row,block,col,kind,mixed_offset,duplicate_offset,mixed_value,duplicate_value,direct_value,match
6,7,103,5,2,weight_i8,2983,2983,24,24,24,1
6,7,103,5,3,weight_i8,2999,2999,-15,-15,-15,1
6,7,103,5,4,weight_i8,3015,3015,-11,-11,-11,1
6,7,103,5,5,weight_i8,3031,3031,50,50,50,1
6,7,103,5,6,weight_i8,3047,3047,-6,-6,-6,1
6,7,103,5,7,weight_i8,3063,3063,-46,-46,-46,1
6,7,103,5,8,weight_i8,3079,3079,-30,-30,-30,1
6,7,103,5,9,weight_i8,3095,3095,3,3,3,1
6,7,103,5,10,weight_i8,3111,3111,-42,-42,-42,1
6,7,103,5,11,weight_i8,3127,3127,-28,-28,-28,1
6,7,103,5,12,weight_i8,3143,3143,16,16,16,1
6,7,103,5,13,weight_i8,3159,3159,-127,-127,-127,1
6,7,103,5,14,weight_i8,3175,3175,-48,-48,-48,1
6,7,103,5,15,weight_i8,3191,3191,-5,-5,-5,1
6,7,103,5,16,weight_i8,3207,3207,-11,-11,-11,1
6,7,103,5,17,weight_i8,3223,3223,19,19,19,1
6,7,103,5,18,weight_i8,3239,3239,-25,-25,-25,1
6,7,103,5,19,weight_i8,3255,3255,-23,-23,-23,1
6,7,103,5,20,weight_i8,3271,3271,16,16,16,1
6,7,103,5,21,weight_i8,3287,3287,43,43,43,1
6,7,103,5,22,weight_i8,3303,3303,-37,-37,-37,1
6,7,103,5,23,weight_i8,3319,3319,64,64,64,1
6,7,103,5,24,weight_i8,3335,3335,28,28,28,1
6,7,103,5,25,weight_i8,3351,3351,14,14,14,1
6,7,103,5,26,weight_i8,3367,3367,-7,-7,-7,1
6,7,103,5,27,weight_i8,3383,3383,11,11,11,1
6,7,103,5,28,weight_i8,3399,3399,54,54,54,1
6,7,103,5,29,weight_i8,3415,3415,-16,-16,-16,1
6,7,103,5,30,weight_i8,3431,3431,24,24,24,1
6,7,103,5,31,weight_i8,3447,3447,0,0,0,1
6,7,103,6,-1,scale_q,3484,3484,3354,3354,3354,1
6,7,103,6,0,weight_i8,3527,3527,-15,-15,-15,1
6,7,103,6,1,weight_i8,3543,3543,-110,-110,-110,1
6,7,103,6,2,weight_i8,3559,3559,78,78,78,1
6,7,103,6,3,weight_i8,3575,3575,-38,-38,-38,1
6,7,103,6,4,weight_i8,3591,3591,14,14,14,1
6,7,103,6,5,weight_i8,3607,3607,-127,-127,-127,1
6,7,103,6,6,weight_i8,3623,3623,68,68,68,1
6,7,103,6,7,weight_i8,3639,3639,4,4,4,1
6,7,103,6,8,weight_i8,3655,3655,-26,-26,-26,1
6,7,103,6,9,weight_i8,3671,3671,31,31,31,1
6,7,103,6,10,weight_i8,3687,3687,27,27,27,1
6,7,103,6,11,weight_i8,3703,3703,-11,-11,-11,1
6,7,103,6,12,weight_i8,3719,3719,6,6,6,1
6,7,103,6,13,weight_i8,3735,3735,-54,-54,-54,1
6,7,103,6,14,weight_i8,3751,3751,-13,-13,-13,1
6,7,103,6,15,weight_i8,3767,3767,-50,-50,-50,1
6,7,103,6,16,weight_i8,3783,3783,-13,-13,-13,1
6,7,103,6,17,weight_i8,3799,3799,-75,-75,-75,1
6,7,103,6,18,weight_i8,3815,3815,51,51,51,1
6,7,103,6,19,weight_i8,3831,3831,11,11,11,1
6,7,103,6,20,weight_i8,3847,3847,-6,-6,-6,1
6,7,103,6,21,weight_i8,3863,3863,-6,-6,-6,1
6,7,103,6,22,weight_i8,3879,3879,-47,-47,-47,1
6,7,103,6,23,weight_i8,3895,3895,20,20,20,1
6,7,103,6,24,weight_i8,3911,3911,81,81,81,1
6,7,103,6,25,weight_i8,3927,3927,10,10,10,1
6,7,103,6,26,weight_i8,3943,3943,-9,-9,-9,1
6,7,103,6,27,weight_i8,3959,3959,20,20,20,1
6,7,103,6,28,weight_i8,3975,3975,-39,-39,-39,1
6,7,103,6,29,weight_i8,3991,3991,-11,-11,-11,1
6,7,103,6,30,weight_i8,4007,4007,19,19,19,1
6,7,103,6,31,weight_i8,4023,4023,3,3,3,1
6,7,103,7,-1,scale_q,4060,4060,5612,5612,5612,1
6,7,103,7,0,weight_i8,4103,4103,-74,-74,-74,1
6,7,103,7,1,weight_i8,4119,4119,-21,-21,-21,1
6,7,103,7,2,weight_i8,4135,4135,-2,-2,-2,1
6,7,103,7,3,weight_i8,4151,4151,-2,-2,-2,1
6,7,103,7,4,weight_i8,4167,4167,-44,-44,-44,1
6,7,103,7,5,weight_i8,4183,4183,14,14,14,1
6,7,103,7,6,weight_i8,4199,4199,-51,-51,-51,1
6,7,103,7,7,weight_i8,4215,4215,59,59,59,1
6,7,103,7,8,weight_i8,4231,4231,74,74,74,1
6,7,103,7,9,weight_i8,4247,4247,37,37,37,1
6,7,103,7,10,weight_i8,4263,4263,-11,-11,-11,1
6,7,103,7,11,weight_i8,4279,4279,-10,-10,-10,1
6,7,103,7,12,weight_i8,4295,4295,-4,-4,-4,1
6,7,103,7,13,weight_i8,4311,4311,-23,-23,-23,1
6,7,103,7,14,weight_i8,4327,4327,50,50,50,1
6,7,103,7,15,weight_i8,4343,4343,-19,-19,-19,1
6,7,103,7,16,weight_i8,4359,4359,-24,-24,-24,1
6,7,103,7,17,weight_i8,4375,4375,39,39,39,1
6,7,103,7,18,weight_i8,4391,4391,-2,-2,-2,1
